date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,cty
2020-03-02,R,NA,estimate,2.6137426694630204,2.6069979456218606,0.232764340049982,2.205894173777494,2.4503822743796353,2.555021396399851,2.672749387858296,2.7657426465761397,2.9797994982974103,Luxembourg
2020-03-03,R,NA,estimate,3.7282443673124637,3.7145125141748427,0.34475385136171177,3.116102441608518,3.4924033523426976,3.6387479582345836,3.813473058628446,3.9473825735420047,4.260580527173977,Luxembourg
2020-03-04,R,NA,estimate,3.9907060796243954,3.971783266123103,0.41389876434341505,3.2578196985003562,3.708586144889116,3.8814214790575043,4.088488392461009,4.250592805500608,4.624655124969742,Luxembourg
2020-03-05,R,NA,estimate,3.239840882061478,3.224902204417035,0.35833825420542376,2.603993262701614,2.996586137182961,3.152528303491138,3.322099883858661,3.46903141076804,3.7842962649317657,Luxembourg
2020-03-06,R,NA,estimate,2.8320102967377276,2.8239177215626667,0.30922618896360254,2.288905441886801,2.6259369748301515,2.7603779705535274,2.906327188892454,3.0326490873565417,3.3136356941750362,Luxembourg
2020-03-07,R,NA,estimate,2.3181971855658485,2.3119725490896106,0.24591803124855605,1.8895813423191739,2.152359971459596,2.2611455220021335,2.3750434470981245,2.4776774170529485,2.706695287123565,Luxembourg
2020-03-08,R,NA,estimate,1.8445885012279981,1.843512386449269,0.18675342818179289,1.5341107048505955,1.7234218940971695,1.7988831251058177,1.888417778649012,1.969233926817219,2.1461343057156874,Luxembourg
2020-03-09,R,NA,estimate,1.9647924724465216,1.9699693421320126,0.18785497658342068,1.668678787265402,1.8506215287699868,1.921727802725953,2.0059012815976636,2.090179906468111,2.2839347731365884,Luxembourg
2020-03-10,R,NA,estimate,1.9128226481452586,1.9223580203429698,0.18276406140930068,1.6352627600370473,1.8030049270648383,1.8714491181731912,1.9548359609518504,2.038577917341337,2.2370979591842923,Luxembourg
2020-03-11,R,NA,estimate,1.7845143713251335,1.7959591016211425,0.17163258222784172,1.531644547427753,1.6836719975823513,1.7446802189406054,1.8250680497099787,1.9020472014031122,2.0911646479693724,Luxembourg
2020-03-12,R,NA,estimate,1.755079081303828,1.768884965810692,0.168586830501286,1.5142654575840906,1.656384994269407,1.7140500298535413,1.7938554034189744,1.8698313945277774,2.0708614605460927,Luxembourg
