date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,cty
2020-08-22,R,NA,estimate,0.790154486771262,0.7891873143173054,0.06565834263013152,0.6825086996872506,0.7455013199414792,0.7730876508933698,0.8054156850318162,0.8329173594069916,0.8957474690370537,Malta
2020-08-23,R,NA,estimate,0.7855154447272066,0.785443622525772,0.06497095957553371,0.678496162344743,0.7415305566943393,0.769264632507382,0.8030235178092862,0.827767110542157,0.8922225637937515,Malta
2020-08-24,R,NA,estimate,0.8423772387828244,0.8415683006385446,0.0693815781496382,0.7285106779446975,0.7945044453799838,0.8238760430579493,0.860143702864573,0.8888784755544765,0.9539744803449586,Malta
2020-08-25,R,NA,estimate,0.8667620859963057,0.8641898751251182,0.06957881435835177,0.7497082487090346,0.8173247335132798,0.8466998172092385,0.8809592790719827,0.9113032513633973,0.9745678778636235,Malta
2020-08-26,R,NA,estimate,0.9217318260073272,0.9192243159309191,0.07235786865049293,0.7969024264437278,0.87111990249054,0.9026111436672519,0.9373664006209175,0.9670691909945728,1.0386268228985762,Malta
2020-08-27,R,NA,estimate,0.943116309677554,0.9417461183816169,0.0716240928795827,0.8205864634159414,0.8948808271672337,0.924392553718101,0.9598066565713692,0.9899923857403254,1.0590634411474973,Malta
2020-08-28,R,NA,estimate,1.0963789764039251,1.0947399576574204,0.08067825511637988,0.9553295248077215,1.0438789405132671,1.0777744075196514,1.1131234835223505,1.1459917608978585,1.2327768858340393,Malta
2020-08-29,R,NA,estimate,1.1897152563008655,1.1895542437822337,0.08222214857391412,1.051076135951136,1.13816582184647,1.1680606850306963,1.2084589599171176,1.241002279182302,1.3307594404045908,Malta
2020-08-30,R,NA,estimate,1.2036045142040837,1.2054884629667175,0.07926683942413677,1.0776258681390825,1.1549275509742898,1.1849038545331863,1.2204697918054919,1.2553972292905802,1.3407983659422547,Malta
2020-08-31,R,NA,estimate,1.3751538423543161,1.3794701392351576,0.08921211957813759,1.24118263425207,1.3182446328772242,1.3534857176960151,1.397559850579042,1.4350249531096728,1.5302564480777212,Malta
2020-09-01,R,NA,estimate,1.3148695022764523,1.32105321768019,0.0863125346650187,1.190969053390352,1.2588892360332855,1.2945282630849109,1.3374623927385525,1.374483693802109,1.472809120490984,Malta
