date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,cty
2020-04-28,R,NA,estimate,0.8328718325537867,0.8315601653501337,0.06021141785857352,0.7289095502511588,0.7900727374661835,0.8160604743361086,0.8485760564907596,0.8719627334108196,0.927284536543217,Montenegro
2020-04-29,R,NA,estimate,0.8620820622989389,0.8606875361893594,0.05392055614517765,0.769907910051305,0.8248430224043142,0.8467653116496626,0.8757959501921861,0.8984710995166948,0.9480164636997447,Montenegro
2020-04-30,R,NA,estimate,0.8818548206828876,0.8810640717331565,0.049767531966558996,0.7979082810991933,0.8478212496073598,0.8680028100245366,0.8945265896616788,0.9153794266246793,0.9603603402933683,Montenegro
2020-05-01,R,NA,estimate,0.8983585628407635,0.898446882731868,0.046332993628347266,0.8238790731020444,0.8674649044617562,0.8865032026502919,0.9100298864656642,0.92971192530737,0.9723808008158116,Montenegro
2020-05-02,R,NA,estimate,0.9078604902786866,0.9081822508537755,0.044729576694874595,0.8373205354003901,0.8784415642472868,0.8958288750368644,0.9186722972465271,0.9382024701070795,0.9799078174987905,Montenegro
2020-05-03,R,NA,estimate,0.9158969034771371,0.9166241885447726,0.04339204008977034,0.8487910191454631,0.8879553537946328,0.9043342081386235,0.9271062507180866,0.9456606919718774,0.9870162085765798,Montenegro
2020-05-04,R,NA,estimate,0.9174715456460893,0.9188034501956401,0.043090970195449094,0.8507487669666326,0.8902860453590982,0.9071870011502815,0.9287540760625477,0.9473584649417378,0.9882983087217545,Montenegro
2020-05-05,R,NA,estimate,0.9198559884447464,0.9211863792744641,0.04269315696184284,0.8537201091665518,0.8922931982074638,0.9100157247269126,0.930544747356698,0.9488599968981817,0.9899612092757242,Montenegro
2020-05-06,R,NA,estimate,0.9226554566612604,0.9237657346570947,0.04219778467956454,0.8587512691812244,0.8953516024415367,0.9128045337046298,0.9328464433038459,0.9505580926264778,0.991530932358674,Montenegro
2020-05-07,R,NA,estimate,0.9257286889630151,0.9265347322618455,0.04160304509060129,0.8633287329338453,0.8984868694571879,0.9158940434142495,0.9353201390695866,0.9530717706189734,0.9940722086964188,Montenegro
