date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,cty
2021-03-28,R,NA,estimate,1.1800193847440474,1.1796757315248796,0.020933555369627172,1.1442854966596399,1.1661566477887941,1.174917842115589,1.1858083429533908,1.1937141526223434,1.2130650721037206,Georgia
2021-03-29,R,NA,estimate,1.1892753968073635,1.1883404461380882,0.02297694422887185,1.1490299980286776,1.1733792727604195,1.1830286884012053,1.1953846880734738,1.2042092049331878,1.2247021986445432,Georgia
2021-03-30,R,NA,estimate,1.1996007434324238,1.1984181420089877,0.024824170589151713,1.1564463254837953,1.182798099028338,1.1925892768253008,1.2061441448535535,1.215623539416005,1.2374122952060502,Georgia
2021-03-31,R,NA,estimate,1.2050185879052806,1.204038408495298,0.026504369129878684,1.1588758144274047,1.1873367556629222,1.1980734713517835,1.2121641685188358,1.2227232004949653,1.2461774054144559,Georgia
2021-04-01,R,NA,estimate,1.21473253764034,1.2140298148133555,0.028012805003242058,1.166405603799333,1.1965902626613427,1.20769887566409,1.2224112728081051,1.233637020086059,1.258047216169225,Georgia
2021-04-02,R,NA,estimate,1.1909316028684391,1.1899616312600536,0.02868618941908532,1.141070255230464,1.1718731540620917,1.1836833009199164,1.1981772386725758,1.2098309866962265,1.235367338265881,Georgia
2021-04-03,R,NA,estimate,1.1711589519888945,1.1705209645092869,0.02813183712034281,1.1227094444518801,1.1523609186982806,1.164383774271747,1.1784116255498809,1.1894415366962956,1.2155410687967076,Georgia
2021-04-04,R,NA,estimate,1.2080392917904441,1.2072988056479659,0.028197087419499806,1.1600442554957475,1.189180688994024,1.200791948825102,1.2144720639456654,1.2264010588176928,1.2528954377855501,Georgia
2021-04-05,R,NA,estimate,1.2038335373291709,1.2030719261144238,0.02885548126245539,1.154394467062925,1.1846468604989762,1.1967024012252931,1.2107862089566843,1.2227750409065399,1.2491993212443755,Georgia
2021-04-06,R,NA,estimate,1.1851798005936096,1.184437932344977,0.028744088850127376,1.135356296304507,1.1662880169341001,1.1781298362146952,1.1923077834972926,1.2040526560538825,1.2296391853254072,Georgia
2021-04-07,R,NA,estimate,1.1740865190372982,1.1733665439738403,0.027973952515070587,1.1256156571889113,1.1559669791781229,1.1674033875431162,1.1810628249284927,1.192249636659238,1.217490725620985,Georgia
2021-04-08,R,NA,estimate,1.1831640354359085,1.1826528437517239,0.027432534415599515,1.1354235200437972,1.16577323023134,1.1768385838690751,1.1901684341682768,1.2012512027821987,1.2263219581988165,Georgia
2021-04-09,R,NA,estimate,1.1503791032640296,1.1497832317166397,0.026498887466895833,1.1038933852156567,1.1336306650014683,1.144251359551618,1.1568100664627532,1.1677589547940457,1.1916225900389117,Georgia
2021-04-10,R,NA,estimate,1.1206044103601436,1.1201266895974022,0.024467471533744345,1.0777903362181196,1.104969726310158,1.1149674657208204,1.1265115853163494,1.136543540155479,1.1586641726275257,Georgia
2021-04-11,R,NA,estimate,1.1012659836719139,1.1008171837599598,0.02211266020487597,1.06319887790464,1.087147710239158,1.095995211498496,1.1060495501055227,1.1154882346141248,1.136322220958446,Georgia
2021-04-12,R,NA,estimate,1.10556762891144,1.1057142827947004,0.020202937852423292,1.072006418042016,1.0930767754166706,1.1013157728352627,1.110134198704315,1.1188737708974694,1.1383942927716946,Georgia
2021-04-13,R,NA,estimate,1.1027544034048917,1.1027864667214813,0.019021692117040363,1.0714605662619023,1.0909369629485615,1.0983624512303698,1.1068880883377679,1.114984101899938,1.1330037324246678,Georgia
2021-04-14,R,NA,estimate,1.1008573479566803,1.1009118594828862,0.018139028711813648,1.0713866448161173,1.0892726698919202,1.0966420974141617,1.1049485904243301,1.1123392887996302,1.1300351670148037,Georgia
2021-04-15,R,NA,estimate,1.0688300972091977,1.0688502057187008,0.017007409674498524,1.0411844921039506,1.0580762120243357,1.0648945096043705,1.0724513917138858,1.0793737098661582,1.0970194123234707,Georgia
2021-04-16,R,NA,estimate,1.0605188577707931,1.0606391991184296,0.01549208806185326,1.0365248480708837,1.0509815184327196,1.0569862820150553,1.0639736653943257,1.070035190041194,1.0854664834512417,Georgia
2021-04-17,R,NA,estimate,1.039705288834491,1.0399810019705271,0.014097422869512759,1.0184210252367007,1.031337210978605,1.0366335827655784,1.04285650331622,1.0484104618742514,1.0634668894032815,Georgia
