date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,cty
2020-01-20,R,NA,estimate,0.9909676845030476,0.992881244449047,0.06514076036689068,0.8929807125478493,0.9490906702318963,0.9737187002254175,1.0063281638860544,1.034421788481113,1.102628314705704,Spain
2020-01-21,R,NA,estimate,0.9641483460181164,0.9660566669090483,0.06369664752786501,0.8690659528865212,0.923457024142047,0.9485258896663206,0.9793853237128756,1.0062644657021438,1.0733520362441713,Spain
2020-01-22,R,NA,estimate,0.9430801389853429,0.945054196739104,0.0635504168914643,0.8456151391593599,0.9028985870460061,0.9279448152534251,0.9588014536219439,0.9861155082228306,1.0508297461403597,Spain
2020-01-23,R,NA,estimate,0.9268160476047023,0.9280957101935344,0.06408894526280552,0.8227175090727772,0.886857096252415,0.9111699214257019,0.9415824300419241,0.9689427356852673,1.0315455478399134,Spain
2020-01-24,R,NA,estimate,0.9123940845424853,0.9139671664014354,0.06491195873445864,0.8084455325560314,0.8724658026934038,0.897608208407092,0.9277937024906309,0.9555017817535614,1.019134965287368,Spain
2020-01-25,R,NA,estimate,0.9003884320127205,0.9018242912303956,0.06576636269288158,0.7941574721231353,0.8603380445947364,0.8861093531699508,0.9155767609334173,0.943419088665027,1.0078646347902713,Spain
2020-01-26,R,NA,estimate,0.8903381079085835,0.8910763213733023,0.0664965022478924,0.7808805941698375,0.8499202482223565,0.8743054008305425,0.906135017150902,0.9337959031466655,1.0001451511892612,Spain
2020-01-27,R,NA,estimate,0.885360716481538,0.8862205283518895,0.0660091062878071,0.7767496376268975,0.8453993849580909,0.8703521875324773,0.9017134257231771,0.9276755106223757,0.9946818574685202,Spain
2020-01-28,R,NA,estimate,0.8797104002039146,0.8810287498289845,0.06529321030549613,0.7735697423655135,0.8401618714975063,0.8655310131916691,0.8971613050364449,0.9215958897425593,0.9880108220108018,Spain
2020-01-29,R,NA,estimate,0.8742839057652696,0.8755758706936468,0.064340801530217,0.7702666369471322,0.8343473914508156,0.8601165877126652,0.8908324743854845,0.9172990442972999,0.9814437028284705,Spain
2020-01-30,R,NA,estimate,0.8685813163144276,0.8699587099466194,0.06315884692554656,0.7658869814910982,0.8291910852874113,0.855296901837524,0.8844857558233084,0.911171933501955,0.9758393173108111,Spain
2020-01-31,R,NA,estimate,0.8629552537989014,0.8642956242664358,0.06177069192803062,0.7627515742369164,0.82536510913972,0.8492123544164796,0.8787349944023657,0.905417103342882,0.967529230104744,Spain
2020-02-01,R,NA,estimate,0.8561398249429049,0.8587254525924479,0.06021708162067683,0.7599555708382438,0.8204558924941636,0.8432294473399181,0.8733198982649829,0.8987786603376837,0.9571083942487331,Spain
2020-02-02,R,NA,estimate,0.8513665215596983,0.8534058444194068,0.058556458683953025,0.7580698538330701,0.8163751430080509,0.8384043535040719,0.8670382220558543,0.8934795092457124,0.9461477024024956,Spain
2020-02-03,R,NA,estimate,0.8471111637133686,0.8485110455312722,0.05686406013698378,0.7551111578123101,0.8118327220514968,0.8334478834115511,0.8621349266061459,0.8878697660617128,0.9374251302906226,Spain
2020-02-04,R,NA,estimate,0.8431071794772266,0.8442292363937451,0.055229307754449904,0.7501179468843536,0.8083848815139882,0.8304954993928351,0.8576769620601494,0.8832582057147428,0.930788464613709,Spain
2020-02-05,R,NA,estimate,0.8400543413431664,0.8407595255870091,0.05375103345261109,0.7517960449347398,0.8058403730093056,0.8269692947743217,0.8548621920939239,0.8790264842582562,0.9269701982951463,Spain
2020-02-06,R,NA,estimate,0.8396704439098839,0.8383086916088961,0.052530226361496776,0.7510653929363266,0.8038573999763453,0.8242623961088325,0.852299188571848,0.8748363332738875,0.9238918986479628,Spain
2020-02-07,R,NA,estimate,0.8385139397592726,0.837087742477452,0.05166037157980552,0.7507896251986961,0.8015152156903846,0.8240342316987086,0.851716270071164,0.8723767899005324,0.9222105643255308,Spain
2020-02-08,R,NA,estimate,0.8384939519013257,0.837308327531928,0.05121622531300035,0.7514775681458948,0.802085785618442,0.8251447602965543,0.8516312992122037,0.8723525851645532,0.9206751738299975,Spain
2020-02-09,R,NA,estimate,0.8403405269656266,0.8391789944724459,0.051242925180188616,0.7525195119225718,0.8049683155413908,0.827172955485694,0.8530201483596952,0.8744854226028813,0.9207843916705295,Spain
2020-02-10,R,NA,estimate,0.8439469387870145,0.8429012419689917,0.05174806944900862,0.7569784516296292,0.8081694563577787,0.8311945015966753,0.8567713469243075,0.8771989588207189,0.9274057772541163,Spain
2020-02-11,R,NA,estimate,0.8505469223334214,0.8486652790613879,0.05269902450497641,0.761609871472847,0.8128186443374141,0.836310228666989,0.8628922157087499,0.883980368505389,0.9343108003978543,Spain
2020-02-12,R,NA,estimate,0.858815065067824,0.856645372337454,0.054026082114396946,0.7672615144648469,0.8205411388780375,0.843802645662582,0.872482958507292,0.8916754931436534,0.9458753681834858,Spain
2020-02-13,R,NA,estimate,2.604583455060325,2.600950788697671,0.16688547883809632,2.328247897378251,2.4896257551781455,2.5616537206159187,2.648796102744472,2.709691732900999,2.8825235065612205,Spain
