date,variable,strat,type,median,mean,sd,lower_90,lower_50,lower_20,upper_20,upper_50,upper_90,cty
2020-07-06,R,NA,estimate,1.2169355093080712,1.2160007250677332,0.03150945367162453,1.1617440810560056,1.1950249674322186,1.2089863200944717,1.2249821953029416,1.23748686654584,1.2655159430337324,Romania
2020-07-07,R,NA,estimate,1.2141308736621514,1.213283449750158,0.03229986326773155,1.158230610985396,1.191945489680137,1.2060514167699563,1.222236999932524,1.2350134846431695,1.2639206639829714,Romania
2020-07-08,R,NA,estimate,1.21454950769455,1.213749937962004,0.03281188015911394,1.158072062534008,1.193036727000163,1.20615249720319,1.2230641801007776,1.2357847118931935,1.265334262337786,Romania
2020-07-09,R,NA,estimate,1.2181319224561722,1.2174001681914393,0.0332491732723298,1.1611571247989492,1.19649930317855,1.2094852472833466,1.2267697863949931,1.2393107101323613,1.270231033062625,Romania
2020-07-10,R,NA,estimate,1.2249698180376805,1.224054097790142,0.033766823540694456,1.1672088953448323,1.2024652761418977,1.2160401497747748,1.2334302548601164,1.2465162319185947,1.277749605142276,Romania
2020-07-11,R,NA,estimate,1.2302867532505763,1.229463478557977,0.03439613673893823,1.1709206536144974,1.2075277930256065,1.2213515638659342,1.2387109055325327,1.2520732300157618,1.2848052258084588,Romania
2020-07-12,R,NA,estimate,1.213446390282733,1.212103715476501,0.03435971679649843,1.1530384583736377,1.1899562498315643,1.204242115928841,1.2213608348443645,1.2344995901004747,1.267830860372567,Romania
2020-07-13,R,NA,estimate,1.202757000749867,1.2017700651823997,0.033648537481172545,1.1438357836577255,1.1802887884435858,1.1938026983040728,1.210592121089949,1.2238817397447852,1.2565719709801106,Romania
2020-07-14,R,NA,estimate,1.1954483019905253,1.1948017134388267,0.03273531743642053,1.1383979174938854,1.174196119609948,1.186898372194058,1.2028031598335427,1.2164526826492132,1.2491600855940133,Romania
2020-07-15,R,NA,estimate,1.1830925282699107,1.1823219955092934,0.031610430696248804,1.1275949949985915,1.1621113774019345,1.1744603164876755,1.1902416407953391,1.2027880774714887,1.2349643203125091,Romania
2020-07-16,R,NA,estimate,1.1596838832580358,1.159277851771388,0.02999091828229583,1.1084470256469934,1.1397486081237078,1.151776250706125,1.1666407001039958,1.1787500672481115,1.2092604965143392,Romania
2020-07-17,R,NA,estimate,1.14045346525059,1.1401187585020232,0.027996965449194035,1.0923602049746732,1.1219431246724918,1.133236322502102,1.1471548567751917,1.158350437856735,1.186394404807069,Romania
2020-07-18,R,NA,estimate,1.1140011551200315,1.113924805044742,0.025715807475618812,1.0710032002597918,1.0971882742171777,1.107602755359047,1.1205302334871026,1.1306693648294763,1.1563896794568829,Romania
2020-07-19,R,NA,estimate,1.1014797237473593,1.101501347530539,0.02346105483571217,1.0630756279370797,1.0859030005073635,1.0953298627944095,1.1074019995285946,1.1166888033675777,1.1401344544639616,Romania
2020-07-20,R,NA,estimate,1.0942166002976919,1.0946733313241088,0.021625081591966328,1.0592741573828697,1.0802311268832945,1.0892824579410658,1.1000875004320403,1.1086254089664789,1.1309417267778563,Romania
2020-07-21,R,NA,estimate,1.0859154582511499,1.0862764354149521,0.02018388282949498,1.0532404393191215,1.0729676461529394,1.0811312799992643,1.0916098614702427,1.099101954521214,1.1199286531032016,Romania
2020-07-22,R,NA,estimate,1.0805369333567225,1.0804492071582141,0.019022091941958263,1.0492753900698757,1.0678833579019638,1.0755200731932375,1.0853313850068873,1.0924556008694628,1.1120291780313114,Romania
2020-07-23,R,NA,estimate,1.0642322548977332,1.0641540414243331,0.017924982912199725,1.0346143922539985,1.0522763692271406,1.059502122783504,1.0684486290735304,1.0756940780467628,1.0935449133518393,Romania
2020-07-24,R,NA,estimate,1.0494789712713435,1.0493804597291603,0.0167468191275549,1.0222013767813871,1.0382163088646916,1.0454313388274148,1.0536140093196993,1.0601802474445592,1.0766403861218805,Romania
2020-07-25,R,NA,estimate,1.0161127377117596,1.016083054396477,0.01531401061622458,0.9920049891299493,1.006046562659957,1.012262685760625,1.0198709326491513,1.0258645820098333,1.041120941496716,Romania
2020-07-26,R,NA,estimate,1.0161365336028494,1.0160821808966058,0.014102794515207037,0.9937625248385311,1.007221093612977,1.0124996663223218,1.0193465925284544,1.0250881040993334,1.0388940624218894,Romania
2020-07-27,R,NA,estimate,1.0259855175508972,1.0259919661427455,0.013604747787241248,1.0045501956480092,1.0179423890474906,1.0229201387552838,1.0290571748837312,1.0346676433557855,1.048030055555269,Romania
